451
0.485956 1.763847 -0.226967
0.490294 1.759611 -0.230873
0.494633 1.755338 -0.234807
0.498972 1.751027 -0.238770
0.503311 1.746678 -0.242761
0.507650 1.742291 -0.246781
0.511989 1.737867 -0.250830
0.516328 1.733406 -0.254906
0.520667 1.728906 -0.259010
0.525006 1.724369 -0.263142
0.529344 1.719794 -0.267302
0.533683 1.715182 -0.271489
0.538022 1.710532 -0.275703
0.542361 1.705844 -0.279945
0.546700 1.701119 -0.284214
0.551039 1.696356 -0.288509
0.555378 1.691556 -0.292831
0.559717 1.686717 -0.297179
0.564056 1.681841 -0.301554
0.568394 1.676928 -0.305955
0.572733 1.671977 -0.310382
0.577072 1.666988 -0.314835
0.581411 1.661961 -0.319313
0.585750 1.656897 -0.323817
0.590089 1.651795 -0.328346
0.594428 1.646656 -0.332900
0.598767 1.641478 -0.337479
0.603106 1.636264 -0.342083
0.607444 1.631011 -0.346712
0.611783 1.625721 -0.351364
0.616122 1.620393 -0.356041
0.620461 1.615028 -0.360743
0.624800 1.609625 -0.365467
0.629139 1.604184 -0.370216
0.633478 1.598706 -0.374988
0.637817 1.593190 -0.379783
0.642156 1.587636 -0.384602
0.646494 1.582045 -0.389443
0.650833 1.576416 -0.394307
0.655172 1.570749 -0.399194
0.659511 1.565045 -0.404103
0.663850 1.559303 -0.409034
0.668189 1.553524 -0.413987
0.672528 1.547706 -0.418961
0.676867 1.541852 -0.423958
0.681206 1.535959 -0.428976
0.685544 1.530029 -0.434014
0.689883 1.524061 -0.439074
0.694222 1.518056 -0.444155
0.698561 1.512012 -0.449256
0.702900 1.505932 -0.454378
0.707239 1.499813 -0.459520
0.711578 1.493657 -0.464681
0.715917 1.487463 -0.469863
0.720256 1.481232 -0.475064
0.724594 1.474963 -0.480284
0.728933 1.468656 -0.485524
0.733272 1.462312 -0.490782
0.737611 1.455930 -0.496060
0.741950 1.449510 -0.501355
0.746289 1.443053 -0.506669
0.750628 1.436558 -0.512002
0.754967 1.430025 -0.517352
0.759306 1.423455 -0.522720
0.763644 1.416847 -0.528105
0.767983 1.410202 -0.533507
0.772322 1.403518 -0.538927
0.776661 1.396798 -0.544363
0.781000 1.390039 -0.549816
0.785339 1.383243 -0.555286
0.789678 1.376409 -0.560771
0.794017 1.369538 -0.566273
0.798356 1.362628 -0.571790
0.802694 1.355682 -0.577323
0.807033 1.348697 -0.582871
0.811372 1.341675 -0.588434
0.815711 1.334615 -0.594012
0.820050 1.327518 -0.599604
0.824389 1.320383 -0.605211
0.828728 1.313210 -0.610832
0.833067 1.306000 -0.616467
0.837406 1.298752 -0.622116
0.841744 1.291466 -0.627778
0.846083 1.284143 -0.633454
0.850422 1.276782 -0.639142
0.854761 1.269383 -0.644844
0.859100 1.261947 -0.650558
0.863439 1.254473 -0.656284
0.867778 1.246962 -0.662023
0.872117 1.239413 -0.667773
0.876456 1.231826 -0.673535
0.880794 1.224201 -0.679308
0.885133 1.216539 -0.685093
0.889472 1.208839 -0.690888
0.893811 1.201102 -0.696694
0.898150 1.193327 -0.702511
0.902489 1.185514 -0.708338
0.906828 1.177663 -0.714175
0.911167 1.169775 -0.720021
0.915506 1.161850 -0.725878
0.919844 1.153886 -0.731743
0.924183 1.145885 -0.737618
0.928522 1.137846 -0.743501
0.932861 1.129770 -0.749393
0.937200 1.121656 -0.755293
0.941539 1.113505 -0.761201
0.945878 1.105315 -0.767117
0.950217 1.097088 -0.773041
0.954556 1.088824 -0.778972
0.958894 1.080521 -0.784910
0.963233 1.072182 -0.790855
0.967572 1.063804 -0.796806
0.971911 1.055389 -0.802764
0.976250 1.046936 -0.808728
0.980589 1.038445 -0.814698
0.984928 1.029917 -0.820673
0.989267 1.021351 -0.826654
0.993606 1.012748 -0.832640
0.997944 1.004107 -0.838631
1.002283 0.995428 -0.844627
1.006622 0.986712 -0.850626
1.010961 0.977958 -0.856630
1.015300 0.969166 -0.862638
1.019639 0.960337 -0.868650
1.023978 0.951470 -0.874665
1.028317 0.942565 -0.880682
1.032656 0.933623 -0.886703
1.036994 0.924643 -0.892727
1.041333 0.915625 -0.898752
1.045672 0.906570 -0.904780
1.050011 0.897477 -0.910810
1.054350 0.888346 -0.916841
1.058689 0.879178 -0.922874
1.063028 0.869972 -0.928907
1.067367 0.860728 -0.934942
1.071706 0.851447 -0.940977
1.076044 0.842128 -0.947012
1.080383 0.832772 -0.953048
1.084722 0.823378 -0.959083
1.089061 0.813946 -0.965118
1.093400 0.804476 -0.971152
1.097739 0.794969 -0.977185
1.102078 0.785425 -0.983216
1.106417 0.775842 -0.989247
1.110756 0.766222 -0.995275
1.115094 0.756564 -1.001302
1.119433 0.746869 -1.007326
1.123772 0.737136 -1.013348
1.128111 0.727365 -1.019366
1.132450 0.717557 -1.025382
1.136789 0.707711 -1.031395
1.141128 0.697827 -1.037404
1.145467 0.687906 -1.043409
1.149806 0.677947 -1.049410
1.154144 0.667951 -1.055406
1.158483 0.657916 -1.061398
1.162822 0.647844 -1.067385
1.167161 0.637735 -1.073367
1.171500 0.627588 -1.079344
1.175839 0.617403 -1.085315
1.180178 0.607180 -1.091279
1.184517 0.596920 -1.097238
1.188856 0.586622 -1.103190
1.193194 0.576287 -1.109136
1.197533 0.565914 -1.115074
1.201872 0.555503 -1.121005
1.206211 0.545055 -1.126929
1.210550 0.534569 -1.132845
1.214889 0.524045 -1.138753
1.219228 0.513484 -1.144652
1.223567 0.502885 -1.150543
1.227906 0.492248 -1.156425
1.232244 0.481574 -1.162298
1.236583 0.470862 -1.168162
1.240922 0.460112 -1.174016
1.245261 0.449325 -1.179860
1.249600 0.438500 -1.185693
1.253939 0.427637 -1.191517
1.258278 0.416737 -1.197330
1.262617 0.405799 -1.203131
1.266956 0.394824 -1.208922
1.271294 0.383810 -1.214701
1.275633 0.372760 -1.220468
1.279972 0.361671 -1.226223
1.284311 0.350545 -1.231966
1.288650 0.339381 -1.237697
1.292989 0.328180 -1.243414
1.297328 0.316941 -1.249119
1.301667 0.305664 -1.254810
1.306006 0.294349 -1.260488
1.310344 0.282997 -1.266151
1.314683 0.271608 -1.271801
1.319022 0.260180 -1.277436
1.323361 0.248715 -1.283057
1.327700 0.237213 -1.288662
1.332039 0.225672 -1.294252
1.336378 0.214094 -1.299827
1.340717 0.202479 -1.305386
1.345056 0.190826 -1.310930
1.349394 0.179135 -1.316456
1.353733 0.167406 -1.321967
1.358072 0.155640 -1.327460
1.362411 0.143836 -1.332937
1.366750 0.131994 -1.338396
1.371089 0.120115 -1.343838
1.375428 0.108198 -1.349262
1.379767 0.096244 -1.354668
1.384106 0.084252 -1.360055
1.388444 0.072222 -1.365424
1.392783 0.060155 -1.370774
1.397122 0.048049 -1.376105
1.401461 0.035907 -1.381416
1.405800 0.023726 -1.386708
1.410139 0.011508 -1.391980
1.414478 -0.000747 -1.397231
1.418817 -0.013041 -1.402462
1.423156 -0.025372 -1.407673
1.427494 -0.037740 -1.412862
1.431833 -0.050147 -1.418031
1.436172 -0.062591 -1.423178
1.440511 -0.075072 -1.428303
1.444850 -0.087592 -1.433406
1.449189 -0.100148 -1.438487
1.453528 -0.112743 -1.443545
1.457867 -0.125375 -1.448580
1.462206 -0.138045 -1.453593
1.466544 -0.150753 -1.458582
1.470883 -0.163498 -1.463548
1.475222 -0.176281 -1.468490
1.479561 -0.189101 -1.473408
1.483900 -0.201959 -1.478301
1.488239 -0.214855 -1.483170
1.492578 -0.227788 -1.488014
1.496917 -0.240760 -1.492833
1.501256 -0.253768 -1.497627
1.505594 -0.266815 -1.502395
1.509933 -0.279899 -1.507138
1.514272 -0.293020 -1.511854
1.518611 -0.306180 -1.516544
1.522950 -0.319377 -1.521207
1.527289 -0.332611 -1.525844
1.531628 -0.345884 -1.530453
1.535967 -0.359194 -1.535035
1.540306 -0.372541 -1.539590
1.544644 -0.385926 -1.544116
1.548983 -0.399349 -1.548615
1.553322 -0.412810 -1.553085
1.557661 -0.426308 -1.557527
1.562000 -0.439844 -1.561940
1.566339 -0.453418 -1.566323
1.570678 -0.467029 -1.570678
1.575017 -0.480678 -1.575003
1.579356 -0.494364 -1.579298
1.583694 -0.508088 -1.583563
1.588033 -0.521850 -1.587797
1.592372 -0.535649 -1.592002
1.596711 -0.549486 -1.596175
1.601050 -0.563361 -1.600317
1.605389 -0.577273 -1.604428
1.609728 -0.591224 -1.608508
1.614067 -0.605211 -1.612556
1.618406 -0.619237 -1.616572
1.622744 -0.633300 -1.620555
1.627083 -0.647400 -1.624507
1.631422 -0.661538 -1.628425
1.635761 -0.675714 -1.632311
1.640100 -0.689928 -1.636163
1.644439 -0.704179 -1.639982
1.648778 -0.718468 -1.643767
1.653117 -0.732795 -1.647519
1.657456 -0.747159 -1.651236
1.661794 -0.761561 -1.654919
1.666133 -0.776000 -1.658567
1.670472 -0.790477 -1.662181
1.674811 -0.804992 -1.665759
1.679150 -0.819545 -1.669303
1.683489 -0.834135 -1.672810
1.687828 -0.848763 -1.676282
1.692167 -0.863428 -1.679719
1.696506 -0.878131 -1.683118
1.700844 -0.892872 -1.686482
1.705183 -0.907650 -1.689809
1.709522 -0.922466 -1.693099
1.713861 -0.937320 -1.696352
1.718200 -0.952211 -1.699567
1.722539 -0.967140 -1.702745
1.726878 -0.982107 -1.705886
1.731217 -0.997111 -1.708988
1.735556 -1.012153 -1.712052
1.739894 -1.027233 -1.715078
1.744233 -1.042350 -1.718065
1.748572 -1.057505 -1.721014
1.752911 -1.072697 -1.723923
1.757250 -1.087928 -1.726793
1.761589 -1.103195 -1.729624
1.765928 -1.118501 -1.732414
1.770267 -1.133844 -1.735165
1.774606 -1.149225 -1.737876
1.778944 -1.164643 -1.740546
1.783283 -1.180099 -1.743176
1.787622 -1.195593 -1.745765
1.791961 -1.211125 -1.748314
1.796300 -1.226694 -1.750821
1.800639 -1.242300 -1.753286
1.804978 -1.257945 -1.755710
1.809317 -1.273627 -1.758092
1.813656 -1.289346 -1.760433
1.817994 -1.305104 -1.762731
1.822333 -1.320899 -1.764986
1.826672 -1.336731 -1.767199
1.831011 -1.352602 -1.769370
1.835350 -1.368510 -1.771497
1.839689 -1.384455 -1.773581
1.844028 -1.400438 -1.775622
1.848367 -1.416459 -1.777619
1.852706 -1.432518 -1.779572
1.857044 -1.448614 -1.781481
1.861383 -1.464748 -1.783346
1.865722 -1.480919 -1.785167
1.870061 -1.497129 -1.786943
1.874400 -1.513375 -1.788675
1.878739 -1.529660 -1.790361
1.883078 -1.545982 -1.792003
1.887417 -1.562342 -1.793599
1.891756 -1.578739 -1.795150
1.896094 -1.595174 -1.796655
1.900433 -1.611647 -1.798114
1.904772 -1.628157 -1.799527
1.909111 -1.644705 -1.800894
1.913450 -1.661291 -1.802214
1.917789 -1.677914 -1.803488
1.922128 -1.694575 -1.804715
1.926467 -1.711274 -1.805895
1.930806 -1.728010 -1.807029
1.935144 -1.744784 -1.808114
1.939483 -1.761596 -1.809153
1.943822 -1.778445 -1.810143
1.948161 -1.795332 -1.811086
1.952500 -1.812256 -1.811981
